iteration,seed,num_publishers,num_users,lmm,avg_hops,avg_delay,avg_success_rate
4,1003,6,6,LMM-1,9.666666666666666,19.333333333333332,0.7627587794681273
4,1003,6,6,LMM-2,9.333333333333334,18.666666666666668,0.7292160529649999
4,1003,6,7,LMM-1,9.428571428571429,18.857142857142858,0.7284042988200004
4,1003,6,7,LMM-2,9.0,18.0,0.6963723290325684
4,1003,6,8,LMM-1,9.375,18.75,0.6967238177561885
4,1003,6,8,LMM-2,8.75,17.5,0.6705094686667986
4,1003,7,2,LMM-1,10.0,20.0,0.9173078167042368
4,1003,7,2,LMM-2,9.0,18.0,0.9173078167042368
4,1003,7,3,LMM-1,9.666666666666666,19.333333333333332,0.8790924285507697
4,1003,7,3,LMM-2,8.333333333333334,16.666666666666668,0.8857472270745255
4,1003,7,4,LMM-1,9.5,19.0,0.8447122808599038
4,1003,7,4,LMM-2,8.25,16.5,0.8511068189734124
4,1003,7,5,LMM-1,9.2,18.4,0.8140138377813021
4,1003,7,5,LMM-2,8.0,16.0,0.820175986276784
4,1003,7,6,LMM-1,9.0,18.0,0.7834832891259363
4,1003,7,6,LMM-2,8.166666666666666,16.333333333333332,0.7879213435873408
4,1003,7,7,LMM-1,9.0,18.0,0.7494072580739822
4,1003,7,7,LMM-2,8.0,16.0,0.7586584064503655
4,1003,7,8,LMM-1,8.875,17.75,0.7201942207956008
4,1003,7,8,LMM-2,7.875,15.75,0.7290847453062883
4,1003,8,2,LMM-1,10.0,20.0,0.9199324880207553
4,1003,8,2,LMM-2,8.5,17.0,0.9280699210479034
4,1003,8,3,LMM-1,9.666666666666666,19.333333333333332,0.8816077550745051
4,1003,8,3,LMM-2,8.666666666666666,17.333333333333332,0.8945451682706588
4,1003,8,4,LMM-1,9.5,19.0,0.8483403060878308
4,1003,8,4,LMM-2,8.25,16.5,0.8644351618940752
4,1003,8,5,LMM-1,9.2,18.4,0.818678739394061
4,1003,8,5,LMM-2,7.8,15.6,0.8378126871017575
4,1003,8,6,LMM-1,9.0,18.0,0.7890997275206356
4,1003,8,6,LMM-2,8.0,16.0,0.8048644548744
4,1003,8,7,LMM-1,9.0,18.0,0.7547794207683628
4,1003,8,7,LMM-2,7.857142857142857,15.714285714285714,0.7749722605094879
4,1003,8,8,LMM-1,8.875,17.75,0.7252051998496265
4,1003,8,8,LMM-2,7.75,15.5,0.7447626604661691
4,1003,9,2,LMM-1,10.0,20.0,0.9199324880207553
4,1003,9,2,LMM-2,9.5,19.0,0.916490325532382
4,1003,9,3,LMM-1,9.666666666666666,19.333333333333332,0.8827226236216892
4,1003,9,3,LMM-2,9.333333333333334,18.666666666666668,0.8833838635197815
4,1003,9,4,LMM-1,9.5,19.0,0.8494131050952374
4,1003,9,4,LMM-2,9.0,18.0,0.8483073021548223
